Rec,Inf,UID,Name,Best Pos,Age,Club,Division,Mins,Tgls/90,Tcon/90,Gls,Goals Outside Box,Shot/90,xG/shot,Shot %,ShT/90,Shots Outside Box/90,Gls/90,xG/90,NP-xG/90,xG-OP,Conv %,Ast,Asts/90,Ps A/90,Pas %,xA/90,OP-KP/90,Ch C/90,Drb/90,Pr passes/90,OP-Crs A/90,OP-Cr %,Crs A/90,Cr C/A,Tck A,Tck R,Pres A/90,Pres C/90,Poss Won/90,Poss Lost/90,K Tck/90,Int/90,Clr/90,Blk/90,Shts Blckd/90,Aer A/90,Hdr %,K Hdrs/90,Sprints/90,Dist/90,Gl Mst,Fls,FA,Yel,Red,Wage,Transfer Value
- - -,Wnt,19363237,Welington,D (L),25,Southampton,Sky Bet Championship,"1,408",1.98,1.53,2,1,0.45,0.13,29%,0.13,0.19,0.13,0.06,0.06,1.1,29%,1,0.06,31.7,83%,0.08,0.51,0.38,1.6,4.73,6.33,10%,9.2,5%,61,85%,11.57,3.52,12.14,13.49,0.13,3.96,1.66,0.77,0.26,4.86,55%,0.32,14.13,14.3km,0,15,5,0,0,"£3,700 p/w",£3.5M
- - -,Wnt,37073317,Kenneth Taylor,M (C),24,Ajax,Eredivisie,"3,051",1.21,0.68,2,1,1.36,0.07,43%,0.59,0.91,0.06,0.1,0.1,-1.38,4%,1,0.03,57.91,91%,0.16,0.97,0.38,0.47,4.31,0.86,35%,1.59,48%,58,84%,10.59,3.16,6.76,7.14,0.06,1,0.35,0.21,0.12,4.48,54%,0.27,8.82,13.0km,0,14,14,3,0,"£23,000 p/w",£6.4M - £7.6M
- - -,,37060899,Gijs Smal,D (L),28,Feyenoord,Eredivisie,"3,295",1.12,1.01,2,2,0.87,0.07,47%,0.41,0.74,0.05,0.06,0.06,-0.12,6%,4,0.11,66.56,90%,0.16,0.76,0.38,1.2,8.9,1.53,24%,4.94,14%,127,81%,9.34,2.49,12.46,9.26,0.03,2.49,0.85,0.57,0.11,3.52,65%,0.08,15.41,13.3km,0,29,17,5,0,"£19,000 p/w",£4.2M - £5.4M
- - -,,28108499,Tyrese Campbell,AM (R),26,Sheffield United,Sky Bet Championship,"2,354",1.22,1.57,11,2,2.33,0.13,46%,1.07,0.73,0.42,0.31,0.25,2.84,18%,3,0.11,28.87,83%,0.16,1.38,0.38,2.37,2.14,3.9,12%,3.9,11%,87,79%,12.88,3.17,7.57,12.92,0.04,1.76,1.38,0.57,0.11,10.09,49%,0.08,12.23,13.7km,0,23,30,4,0,"£15,000 p/w",£275K - £2.7M
- - -,Wnt,12091814,Dango Ouattara,AM (L),24,Brentford,Premier League,"1,652",1.58,1.2,2,1,1.09,0.09,45%,0.49,0.6,0.11,0.1,0.1,0.14,10%,4,0.22,35.63,85%,0.12,1.04,0.38,3.6,2.34,3.16,8%,4.3,3%,53,85%,12.48,3.7,7.14,14.16,0.05,2.02,0.76,0.33,0.16,4.85,17%,0,13.18,14.0km,0,16,24,3,0,"£35,000 p/w",£11M - £16.5M
- - -,Wnt,49039033,Wilson Isidor,AM (L),25,Sunderland,Premier League,"1,889",0.95,1.62,2,1,1.14,0.11,42%,0.48,0.52,0.1,0.13,0.09,-0.73,8%,4,0.19,32.21,83%,0.13,0.71,0.38,2.24,2.38,1.52,22%,2.38,25%,87,85%,15.58,4.19,7.96,12.48,0.05,2,1.19,0.38,0.1,6.1,36%,0.14,14.77,13.9km,0,28,43,0,0,"£15,000 p/w",£2.5M
- - -,Wnt,27139575,Jacob Trenskow,AM (R),25,sc Heerenveen,Eredivisie,"1,893",1.14,0.57,5,0,1.52,0.11,53%,0.81,0.52,0.24,0.17,0.17,1.33,16%,2,0.1,31.14,79%,0.18,1.24,0.38,2.95,3,3.14,18%,3.38,16%,56,77%,14.64,3.99,7.27,12.55,0.05,1.85,0.57,0.29,0.1,7.23,26%,0.05,11.98,13.5km,0,18,44,0,0,"£7,000 p/w",£300K
- - -,Int,63036085,David Strelec,ST (C),25,Middlesbrough,Sky Bet Championship,"2,605",1.42,1.49,10,1,1.87,0.18,50%,0.93,0.55,0.35,0.34,0.34,0.04,19%,4,0.14,20.87,84%,0.1,0.83,0.38,1.11,1.04,0.66,4%,0.79,-,45,76%,9.5,2.07,4.39,6.88,0,1.17,0.59,0.28,0.14,12.89,30%,0,7.77,12.6km,0,43,27,3,0,"£1,900 p/w",£2M - £4.3M
- - -,,28080367,Carlton Morris,ST (C),30,Derby County,Sky Bet Championship,"1,186",1.44,1.59,6,0,1.59,0.1,52%,0.83,0.38,0.46,0.16,0.16,3.84,29%,2,0.15,37.03,89%,0.17,1.37,0.38,1.52,2.28,3.41,20%,3.41,20%,47,79%,14.11,3.34,6.91,11.38,0,1.67,1.14,0.3,0.08,10.02,48%,0.15,10.62,13.1km,0,17,17,6,0,"£10,000 p/w",£4.7M - £6M
- - -,,18115819,Dion De Neve,M (L),24,Blackburn,Sky Bet Championship,"1,899",1.04,1.56,3,1,1.42,0.09,30%,0.43,0.71,0.14,0.12,0.12,0.39,10%,4,0.19,30.71,83%,0.21,1.52,0.38,3.55,2.56,6.82,18%,6.87,18%,99,86%,10.81,3.18,9.57,14.41,0.14,2.18,1.52,0.38,0.09,7.01,47%,0.05,10.19,13.3km,0,36,37,4,0,"£3,900 p/w",£70K - £700K
- - -,,22077506,Hristiyan Petrov,D (C),23,sc Heerenveen,Eredivisie,"1,663",1.79,0.6,0,0,0.49,0.08,44%,0.22,0.05,-,0.04,0.04,-0.68,-,3,0.16,49.14,84%,0.07,0.7,0.38,0.32,3.9,1.35,17%,1.95,12%,37,89%,6.12,1.73,16.29,11.64,0.16,2.33,0.81,0.49,0.22,9.04,74%,1.03,6.82,12.1km,0,17,5,5,0,"£3,000 p/w",£200K - £2M
- - -,Int,91207274,Amadou Onana,DM,24,Aston Villa,Premier League,"2,144",1.97,1.13,4,1,2.43,0.1,40%,0.97,1.01,0.17,0.25,0.25,-2.02,7%,3,0.13,54.91,88%,0.19,1.6,0.38,1.93,5.62,1.43,15%,1.43,14%,81,78%,11.04,3.19,9.32,10.03,0.04,2.22,0.63,0.25,0.17,5.16,70%,0.63,17.71,14.4km,0,28,21,5,0,"£65,000 p/w",£19.5M - £30M
- - -,,29139576,Todd Cantwell,AM (C),28,Blackburn,Sky Bet Championship,"3,574",0.88,1.51,5,0,0.83,0.19,42%,0.35,0.5,0.13,0.16,0.1,-1.17,15%,5,0.13,32.84,84%,0.15,0.88,0.38,1.49,2.32,1.33,14%,2.62,13%,99,71%,10.63,2.59,5.82,10.35,0,1.69,0.55,0.28,0.13,4.33,13%,0.03,6.93,13.3km,0,26,56,1,0,"£30,000 p/w",£4.8M - £7.4M
- - -,,93024468,Kristoffer Peterson,AM (L),31,Fortuna Sittard,Eredivisie,"2,175",1.16,0.91,6,2,2.07,0.1,38%,0.79,1.12,0.25,0.2,0.2,1.06,12%,6,0.25,27.31,81%,0.17,0.95,0.37,3.39,1.99,2.81,13%,4.51,13%,90,81%,14.11,3.48,7.03,13.74,0,1.86,1.24,0.41,0.08,6.17,31%,0.04,12.83,13.2km,0,38,41,4,0,"£5,000 p/w",Not for Sale
- - -,,28086122,Jack Stacey,D (R),30,Norwich,Sky Bet Championship,"3,144",1.55,0.83,0,0,0.23,0.04,38%,0.09,0.06,-,0.01,0.01,-0.32,-,3,0.09,60.89,88%,0.15,1.03,0.37,2.55,7.7,3.21,17%,5.07,14%,138,84%,10.31,3.41,14.54,12.28,0.2,2.46,1.26,0.77,0.29,4.35,67%,0.17,14.43,14.3km,3,16,15,3,0,"£35,000 p/w",£3.6M - £5.6M
- - -,Wnt,28111063,Ben Johnson,D (R),26,Ipswich Town,Sky Bet Championship,"2,906",1.86,1.3,2,1,0.65,0.08,57%,0.37,0.4,0.06,0.05,0.05,0.36,10%,5,0.15,57.76,88%,0.14,1.02,0.37,1.61,7.46,2.08,16%,2.08,16%,87,79%,10.31,2.97,13.47,10.72,0,2.66,1.36,0.74,0.19,6.07,63%,0.56,14.03,13.7km,2,10,9,2,0,"£30,000 p/w",£4.7M - £6M
- - -,,28100123,Aaron Wan-Bissaka,D (R),28,West Ham,Premier League,"2,682",1.34,1.48,1,1,0.4,0.07,50%,0.2,0.37,0.03,0.03,0.03,0.14,8%,5,0.17,59.26,92%,0.11,0.84,0.37,1.64,7.05,2.38,14%,2.38,14%,142,82%,10.91,3.66,12.65,9.5,0.34,2.95,1.64,0.87,0.27,4.3,46%,0.27,11.04,13.7km,2,19,12,5,0,"£90,000 p/w",£35M - £44M
- - -,,37072817,Ole Romeny,AM (C),25,Oxford United,Sky Bet Championship,"2,938",1.1,1.26,10,2,2.02,0.15,42%,0.86,0.77,0.31,0.3,0.25,0.23,15%,4,0.12,28.83,87%,0.09,0.98,0.37,1.84,1.32,1.04,14%,1.07,14%,70,70%,8.82,2.24,5.76,7.87,0.09,1.59,0.8,0.43,0.09,9.83,36%,0.06,10.87,13.1km,0,47,46,8,0,"£10,000 p/w",£3.9M - £7.6M
- - -,Inj,28106680,Jeff Reine-Adélaïde,AM (C),28,Heracles,Eredivisie,"1,959",0.6,1.19,1,0,0.92,0.13,45%,0.41,0.37,0.05,0.12,0.12,-1.68,5%,3,0.14,31.52,82%,0.11,1.38,0.37,2.71,2.25,1.52,15%,1.79,18%,49,69%,11.12,2.3,6.98,10.34,0.05,2.25,1.01,0.18,0.05,6.29,34%,0.05,7.58,13.8km,0,16,30,1,0,"£4,500 p/w",£190K - £6.2M
- - -,,28106684,Joe Willock,M (C),26,Newcastle,Premier League,"1,961",1.61,1.61,7,4,2.07,0.09,33%,0.69,1.56,0.32,0.19,0.19,2.82,16%,4,0.18,43.6,87%,0.19,1.47,0.37,1.65,4.5,1.42,11%,1.7,12%,57,88%,15.42,4.08,7.07,8.86,0.05,2.07,0.55,0.23,0.09,4.08,24%,0.05,13.58,14.1km,1,11,26,3,0,"£80,000 p/w",£9.8M - £15M
- - -,,37079279,Naci Ünüvar,AM (L),22,FC Twente,Eredivisie,"1,731",1.09,1.14,4,2,1.72,0.12,42%,0.73,1.09,0.21,0.2,0.2,0.11,12%,0,-,36.34,86%,0.12,0.99,0.36,2.76,2.13,2.03,20%,2.55,20%,65,78%,14.45,3.28,7.28,13,0.05,2.24,0.73,0.21,0.05,5.67,12%,0,9.98,13.3km,0,22,30,1,0,"£9,000 p/w",£350K - £3.4M
- - -,,91178618,Can Bozdogan,M (C),25,FC Utrecht,Eredivisie,"2,477",0.76,0.98,0,0,1.09,0.07,27%,0.29,0.84,-,0.08,0.08,-2.22,-,2,0.07,65.51,90%,0.15,0.8,0.36,1.31,4.4,0.55,21%,6.1,40%,70,69%,13.44,3.2,7.56,10.75,0.04,1.53,0.73,0.25,0.04,3.2,22%,0.04,11.19,13.6km,1,44,13,9,0,"£7,000 p/w",£5.4M - £8.4M
- - -,,29071649,Matt Crooks,M (C),32,Hull City,Sky Bet Championship,"1,740",1.4,1.03,3,0,1.6,0.15,29%,0.47,0.41,0.16,0.24,0.24,-1.69,10%,3,0.16,31.24,81%,0.15,1.19,0.36,1.14,2.07,0.88,18%,0.88,17%,40,65%,11.12,2.59,7.19,9.52,0,1.5,0.88,0.21,0.1,9.41,41%,0.05,11.95,14.0km,0,11,15,0,0,"£17,500 p/w",Not for Sale
- - -,,29106785,Amari'i Bell,D (L),32,Charlton,Sky Bet Championship,"2,739",0.95,1.28,0,0,0.46,0.09,29%,0.13,0.2,-,0.04,0.04,-1.3,-,3,0.1,42.65,84%,0.11,0.92,0.36,1.71,3.78,2.92,18%,4.14,19%,105,73%,8.15,2.56,14.1,11.47,0.16,2.33,2.46,0.99,0.36,6.44,76%,0.72,10.58,12.8km,2,17,15,4,0,"£10,000 p/w",Not for Sale
- - -,,29156098,Joe Rankin-Costello,M (C),26,Charlton,Sky Bet Championship,"2,991",1.08,1.2,1,0,1.14,0.07,37%,0.42,0.81,0.03,0.08,0.08,-1.61,3%,3,0.09,39.03,86%,0.13,0.99,0.36,0.93,2.86,1.32,13%,2.02,13%,100,86%,10.8,3.28,9.39,8.94,0.18,2.38,1.47,0.66,0.3,5.18,48%,0.39,12.52,13.6km,1,45,18,7,0,"£8,500 p/w",£275K - £8.8M
- - -,Wnt,49048348,Dilane Bakwa,AM (L),23,Nottm Forest,Premier League,"1,247",1.44,1.52,2,0,1.44,0.16,45%,0.65,0.65,0.14,0.23,0.23,-1.2,10%,6,0.43,36.09,85%,0.21,1.8,0.36,4.69,2.81,6.5,8%,6.5,7%,42,88%,15.88,3.54,8.3,14.8,0.07,2.31,0.94,0.43,0.07,4.26,17%,0,14.94,13.9km,0,16,31,2,1,"£13,000 p/w",£9.6M - £15M
- - -,,29086056,Matt Grimes,DM,30,Coventry,Sky Bet Championship,"1,999",1.22,0.95,1,1,0.63,0.05,36%,0.23,0.59,0.05,0.03,0.03,0.29,7%,4,0.18,52.63,90%,0.13,0.86,0.36,0.77,3.92,0.41,29%,1.85,33%,54,70%,9.27,2.43,6.35,7.2,0.14,1.22,1.22,0.54,0.36,2.43,52%,0.18,4.64,12.8km,1,11,9,3,0,"£25,000 p/w",£325K - £8.8M
- - -,,29187299,Adam Randell,M (C),25,Bristol City,Sky Bet Championship,"2,999",1.56,1.08,1,0,1.35,0.09,33%,0.45,0.96,0.03,0.12,0.1,-3.16,2%,4,0.12,53.96,87%,0.17,1.14,0.36,0.96,4.89,0.75,26%,1.59,20%,85,72%,11.97,3.54,7.71,8.97,0.15,1.83,0.93,0.48,0.3,2.88,20%,0.03,15.55,13.6km,1,39,12,8,1,"£3,000 p/w",£50K - £475K
- - -,,29157673,Harry Pickering,D (L),27,Blackburn,Sky Bet Championship,"2,510",0.97,1.29,0,0,0.39,0.08,55%,0.22,0.18,-,0.03,0.03,-0.91,-,6,0.22,45.68,86%,0.12,0.75,0.36,1.22,4.55,1.51,23%,2.65,16%,151,83%,10.94,3.59,12.62,10.11,0.11,2.4,2.04,0.97,0.25,5.27,61%,0.61,12.66,13.0km,1,33,8,6,0,"£15,000 p/w",£2.1M - £4.4M
- - -,Wnt,2000108166,Richard Koné,ST (C),22,QPR,Sky Bet Championship,"1,763",1.23,1.43,9,5,1.99,0.15,67%,1.33,0.87,0.46,0.3,0.3,3.12,23%,2,0.1,25.07,84%,0.11,0.66,0.36,1.43,1.17,1.17,15%,1.38,8%,36,67%,9.5,2.04,5.16,8.63,0,1.53,0.56,0.1,0.05,10.11,33%,0.15,6.64,12.7km,2,33,23,1,0,£800 p/w,£60K - £600K
- - -,,37077913,Derensili Sanches Fernandes,AM (L),25,Excelsior,Eredivisie,"1,010",0.8,1.34,3,0,1.34,0.34,67%,0.89,0.36,0.27,0.46,0.46,-2.12,20%,1,0.09,32.35,90%,0.17,0.53,0.36,0.71,0.89,0.53,22%,0.8,16%,19,74%,7.13,1.43,3.83,6.68,0,1.07,0.8,0.09,0,4.72,6%,0,5.7,12.2km,0,24,15,1,0,"£1,500 p/w",£475K - £1.5M
- - -,Wnt,19061518,Casemiro,DM,34,Man Utd,Premier League,"2,023",1.33,0.76,1,1,1.25,0.08,36%,0.44,0.62,0.04,0.11,0.11,-1.37,4%,1,0.04,79.28,92%,0.13,1.25,0.36,0.4,7.74,0.49,9%,0.49,9%,59,83%,11.74,3.29,7.79,8.01,0,1.25,0.53,0.49,0.22,3.78,56%,0.31,11.43,13.6km,0,41,13,6,0,"£350,000 p/w",£475K - £4.8M
- - -,,76053760,Jhon Arias,AM (R),28,Wolves,Premier League,"1,772",1.07,1.63,3,0,1.02,0.13,40%,0.41,0.61,0.15,0.14,0.14,0.34,15%,4,0.2,35.35,83%,0.18,0.76,0.36,2.59,2.59,1.93,13%,5.13,10%,75,87%,14.42,3.45,7.97,15.39,0.05,2.44,0.71,0.15,0.1,4.37,19%,0,14.73,13.8km,1,29,26,5,0,"£45,000 p/w",£5M - £7.8M
- - -,,15075581,Riley McGree,AM (L),27,Middlesbrough,Sky Bet Championship,"1,016",0.89,1.59,1,0,1.24,0.08,43%,0.53,0.62,0.09,0.1,0.1,-0.14,7%,2,0.18,30.65,81%,0.2,1.24,0.35,1.42,2.04,1.33,14%,3.1,6%,47,85%,12.58,3.99,7.18,12.93,0.09,1.77,0.8,0.35,0.18,6.47,32%,0,11.16,13.5km,0,10,18,1,0,"£15,000 p/w",£5.8M - £7M
- - -,,28027622,Adam Forshaw,DM,34,Blackburn,Sky Bet Championship,"2,304",0.94,1.33,1,0,0.78,0.07,30%,0.23,0.59,0.04,0.06,0.06,-0.42,5%,1,0.04,47.85,87%,0.16,0.9,0.35,0.62,3.95,0.55,45%,2.27,42%,86,79%,11.6,2.93,7.11,8.24,0.08,1.6,1.09,0.78,0.39,3.24,36%,0.16,9.3,13.3km,0,27,7,6,0,"£10,000 p/w",£0 - £65K
- - -,,2000033670,Benicio Baker-Boaitey,AM (R),22,Millwall,Sky Bet Championship,"2,564",1.79,1.3,8,2,2,0.12,37%,0.74,1.16,0.28,0.23,0.23,1.36,14%,5,0.18,26.89,82%,0.13,1.02,0.35,3.79,3.19,5.02,9%,5.02,9%,93,82%,15.2,3.37,8.28,13.9,0,1.97,1.37,0.53,0.14,7.3,10%,0.04,14.71,13.7km,0,50,42,6,0,"£4,000 p/w",£375K - £3.7M
- - -,Lst,29191145,Jack Rudoni,AM (C),24,Coventry,Sky Bet Championship,"1,026",0.88,0.7,1,0,1.23,0.16,50%,0.61,0.26,0.09,0.2,0.2,-1.3,7%,1,0.09,49.82,84%,0.12,0.79,0.35,2.19,3.68,1.58,8%,2.28,5%,29,62%,13.25,3.86,6.84,12.72,0,2.11,0.61,0.35,0.09,4.3,35%,0.35,10.61,13.4km,0,4,12,0,0,"£12,500 p/w",£1.1M
- - -,,45116614,Tatsuhiro Sakamoto,AM (R),29,Coventry,Sky Bet Championship,"3,084",1.49,1.08,5,0,1.2,0.16,27%,0.32,0.47,0.15,0.19,0.19,-1.68,12%,5,0.15,47.19,90%,0.11,0.76,0.35,3.12,2.68,1.58,19%,3.15,18%,89,80%,12.84,3.91,5.14,11.53,0.03,1.58,0.55,0.41,0.06,3.15,9%,0.03,9.92,13.1km,2,20,49,0,0,"£7,500 p/w",£5.2M - £8M
- - -,,2000045455,Ben Chrisene,D (L),22,Norwich,Sky Bet Championship,"2,315",1.71,0.74,0,0,0.54,0.08,43%,0.23,0.35,-,0.04,0.04,-1.14,-,2,0.08,65.43,89%,0.1,0.97,0.35,2.41,7.08,2.92,14%,2.95,13%,105,84%,10.81,3.34,14.42,11.39,0.04,2.84,0.97,0.47,0.08,4.67,67%,0.19,14.89,13.8km,0,23,16,7,0,"£7,500 p/w",£425K - £4.2M
- - -,Wnt,66014588,Hwang Hee-Chan,ST (C),30,Wolves,Premier League,"1,296",0.76,2.22,3,1,1.74,0.15,52%,0.9,0.83,0.21,0.26,0.2,-0.68,12%,2,0.14,22.78,86%,0.1,0.56,0.35,1.6,1.11,0.56,25%,0.56,25%,50,86%,9.79,1.81,5.97,8.4,0,1.11,0.76,0.35,0.07,6.11,34%,0,8.33,13.2km,0,20,24,3,0,"£70,000 p/w",£5.4M - £8.2M
- - -,Wnt,29191593,Max Bird,M (C),25,Bristol City,Sky Bet Championship,"3,370",1.71,1.09,0,0,1.2,0.06,24%,0.29,0.96,-,0.07,0.07,-2.73,-,3,0.08,55.76,87%,0.13,1.28,0.35,0.35,5.66,0.45,24%,1.2,35%,100,75%,9.91,2.94,7.08,8.15,0.03,1.18,0.67,0.45,0.27,3.58,44%,0.24,13.78,13.4km,1,30,13,4,0,"£3,000 p/w",£1.5M - £3.1M
- - -,,2000016607,Harvey Vale,AM (L),22,QPR,Sky Bet Championship,"3,374",0.85,1.76,4,0,0.88,0.13,33%,0.29,0.56,0.11,0.12,0.09,-0.32,12%,7,0.19,34.33,84%,0.15,1.15,0.35,1.39,3.47,3.71,13%,4.67,12%,98,73%,10.64,2.85,8.24,11.15,0.05,1.87,1.25,0.4,0.11,5.82,29%,0.11,9.31,13.0km,2,60,27,10,0,"£12,500 p/w",£700K - £5M
- - -,,28121643,James Morris,D (L),24,Watford,Sky Bet Championship,"3,116",1.53,1.07,1,1,0.4,0.05,29%,0.12,0.32,0.03,0.02,0.02,0.34,7%,4,0.12,56.76,85%,0.13,1.18,0.35,1.7,7.89,5,13%,5.57,13%,153,83%,9.79,2.86,14.9,14.27,0.29,2.97,1.33,0.78,0.2,6.01,61%,0.32,13.81,13.7km,0,38,18,13,0,"£2,000 p/w",£140K - £1.4M
- - -,Int,18110473,Maxim De Cuyper,D (L),25,Brighton,Premier League,"1,040",1.21,1.12,0,0,0.26,0.07,0%,0,0.17,-,0.02,0.02,-0.22,-,1,0.09,64.47,93%,0.07,0.52,0.35,0.61,9.09,0.95,17%,1.04,18%,55,75%,10.3,2.94,13.15,7.01,0.35,2.68,0.52,0.52,0.17,3.63,55%,0.09,8.65,13.6km,1,6,4,0,0,"£18,000 p/w",£14M - £17M
- - -,Wnt,2000045698,Oussama Targhalline,DM,24,Feyenoord,Eredivisie,"2,347",1.73,0.96,3,1,0.96,0.18,36%,0.35,0.58,0.12,0.17,0.14,-1.47,12%,0,-,72.51,92%,0.11,1.04,0.35,1,7.4,0.35,11%,0.35,11%,64,73%,10.01,2.57,6.75,7.06,0.12,1.61,0.58,0.35,0.19,2.95,25%,0.04,6.83,13.0km,1,16,27,3,0,"£17,000 p/w",£4.9M - £7.6M
- - -,nEU,62260391,Stefan Mitrović,AM (L),23,Excelsior,Eredivisie,"1,827",0.99,1.18,2,0,0.94,0.1,53%,0.49,0.69,0.1,0.09,0.09,0.08,11%,5,0.25,61.33,88%,0.11,0.54,0.34,1.33,4.73,0.99,12%,2.81,15%,49,71%,11.18,2.71,5.86,11.97,0.05,1.38,1.48,0.49,0,2.02,34%,0,5.52,12.8km,0,15,31,5,0,"£9,250 p/w",£240K - £2.4M
- - -,,72053642,Julián Araujo,D (R),24,Bournemouth,Premier League,"1,574",1.03,1.77,1,0,0.91,0.09,44%,0.4,0.46,0.06,0.08,0.08,-0.45,6%,0,-,38.6,81%,0.12,0.74,0.34,1.43,6.52,4.46,11%,4.75,10%,94,80%,10.52,3.14,14.98,13.15,0.23,3.37,2.06,0.91,0.23,5.72,47%,0.4,19.67,14.5km,1,29,8,6,0,"£25,000 p/w",£5.6M - £8.8M
- - -,,29126485,Kayden Jackson,AM (R),32,Derby County,Sky Bet Championship,"2,362",1.07,1.22,2,0,1.3,0.15,50%,0.65,0.38,0.08,0.19,0.19,-2.95,6%,5,0.19,28.77,84%,0.13,1.07,0.34,3.39,2.29,5.94,12%,6.02,12%,93,86%,13.76,3.85,8.12,13.15,0.11,2.55,1.64,0.38,0.19,6.06,19%,0,14.36,13.9km,0,25,25,4,0,"£12,000 p/w",£1.3M - £2.7M
- - -,,168222,Mats Seuntjens,AM (C),34,FC Groningen,Eredivisie,"2,891",0.75,1.49,7,1,1.65,0.11,45%,0.75,0.59,0.22,0.18,0.15,1.34,13%,4,0.12,36.17,86%,0.13,0.78,0.34,3.05,2.24,2.27,21%,3.7,23%,96,82%,12.36,2.86,6.29,12.79,0.06,1.9,0.56,0.4,0.16,5.57,68%,0.16,9.65,12.7km,0,39,51,5,0,"£8,000 p/w",Not for Sale
- - -,Wnt,88024471,Liberato Cacace,D (L),25,Wrexham,Sky Bet Championship,"2,894",1.49,1.55,1,0,0.68,0.09,32%,0.22,0.44,0.03,0.06,0.06,-0.95,5%,8,0.25,34.71,83%,0.16,1.46,0.34,2.92,3.14,5.66,16%,6.06,16%,132,84%,12.22,3.7,13.56,13.06,0.06,2.92,1.87,0.81,0.12,5.29,55%,0.37,12.16,13.4km,0,28,24,5,0,"£6,000 p/w",£325K - £3.1M
- - -,Wnt,29107388,Ben Whiteman,M (C),29,Preston,Sky Bet Championship,"2,896",1.27,1.27,1,0,1.77,0.07,37%,0.65,1.46,0.03,0.12,0.1,-2.94,2%,4,0.12,49.66,85%,0.11,0.78,0.34,0.37,4.57,0.31,14%,3.88,20%,71,72%,11.75,3.57,8.45,10.5,0.12,1.83,0.93,0.56,0.28,5.25,52%,0.96,10.22,13.5km,0,8,7,2,0,£500 p/w,£130K - £1.3M
- - -,Wnt,29061164,Dan Burn,D (C),34,Newcastle,Premier League,"2,404",1.83,1.2,2,0,0.64,0.11,35%,0.22,0,0.07,0.07,0.07,0.17,12%,3,0.11,53.72,87%,0.09,0.94,0.34,0.71,8.27,2.81,18%,2.85,18%,114,78%,10.74,3.11,16.81,10.89,0.26,2.62,1.01,0.9,0.37,7.23,81%,1.09,16.14,13.6km,1,22,7,5,0,"£55,000 p/w",£450K - £4.5M
- - -,,2000041123,Amourricho van Axel Dongen,AM (L),21,sc Heerenveen,Eredivisie,"2,141",1.09,0.92,3,2,1.98,0.09,34%,0.67,1.47,0.13,0.17,0.17,-1.08,6%,5,0.21,26.19,80%,0.19,1.05,0.34,2.56,1.81,3.57,16%,4.88,11%,77,87%,16.69,3.74,6.85,12.4,0.04,1.77,0.76,0.21,0.04,6.18,20%,0,10.59,13.2km,0,33,33,6,0,"£16,000 p/w",£4.1M - £5.2M
- - -,Wnt,62124117,Saša Lukić,M (C),29,Fulham,Premier League,"2,409",0.82,1.72,1,0,1.01,0.1,30%,0.3,0.64,0.04,0.1,0.1,-1.8,4%,1,0.04,43.45,88%,0.09,0.86,0.34,1.12,3.29,0.49,18%,1.49,-,105,76%,14.87,4.52,8.37,8.07,0.07,1.57,0.75,0.56,0.34,3.7,38%,0.11,14.53,14.6km,1,47,17,7,0,"£63,000 p/w",£4.1M - £8M
- - -,,91145128,Ajdin Hrustić,M (C),29,Heracles,Eredivisie,"1,342",0.4,1.14,0,0,0.94,0.07,50%,0.47,0.87,-,0.07,0.07,-0.49,-,2,0.13,47.55,85%,0.17,1.01,0.34,0.67,4.76,0.94,17%,4.43,7%,43,74%,10.86,2.21,7.91,10.13,0,2.15,1.88,0.27,0.07,4.29,41%,0.2,9.93,13.6km,0,8,4,2,0,"£1,600 p/w",£200K - £2M
- - -,,37087090,Julian Baas,DM,24,Sparta Rotterdam,Eredivisie,"2,148",1.26,0.92,1,0,1.26,0.07,30%,0.38,0.92,0.04,0.09,0.09,-1.06,3%,3,0.13,59.33,91%,0.16,1.55,0.34,0.5,5.91,0.71,26%,3.02,29%,55,75%,11.65,2.43,8.59,7.29,0.13,1.34,0.88,0.21,0.13,4.61,49%,0.29,10.22,13.4km,0,24,11,7,0,"£1,500 p/w",£375K - £3.8M
- - -,Wnt,28111507,Tyrick Mitchell,D (L),26,Crystal Palace,Premier League,"3,226",0.84,1.95,1,0,0.25,0.1,44%,0.11,0.17,0.03,0.02,0.02,0.11,11%,5,0.14,34.82,85%,0.1,0.92,0.33,1.95,3.82,5.08,11%,5.16,10%,210,81%,13.61,3.32,13.45,12.39,0.33,3.65,1.59,0.45,0.06,3.71,43%,0.17,12.83,13.4km,1,38,20,11,1,"£40,000 p/w",£7.2M - £9.2M
- - -,,37075765,Milan van Ewijk,M (R),25,Coventry,Sky Bet Championship,"2,699",1.1,1.07,1,0,0.5,0.17,33%,0.17,0.1,0.03,0.08,0.08,-1.53,7%,5,0.17,52.65,88%,0.12,0.93,0.33,3.23,4.47,5.94,12%,6.04,11%,95,81%,11.67,3.4,11.94,14.34,0.07,2.6,1.67,0.67,0.2,4.67,31%,0.1,12.74,13.7km,0,20,39,4,0,"£3,000 p/w",£7.8M - £9.6M
